Experiment,ExperimentName,Rotation,Gender,Order,Subject,AgeInMonths,AgeinYears,RunningOrder_List,CorrectResponse,ResponseCode,Response,ResponseRT,DisplayQuestion1.RTTime,Multi,Item,NewItem,Operation,Procedure,QuestionText,Position,Referent,Running
1,RyanMaths_Order1F_A,1,F,A,44,85,7,7,13{SPACE},1,13{SPACE},10313,185808,Referent,4,4,Addition,QuestionProc,Anna has 7 sweets and you have 6 sweets. How many sweets are there altogether?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,20,12{SPACE},0,2{SPACE},7963,407823,Referent,5,5,Addition,QuestionProc,David has 8 stickers and you gave him 4 more stickers. How many stickers does David have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,13,11{SPACE},1,11{SPACE},14001,325907,Referent,6,6,Addition,QuestionProc,Beth brought 2 cakes to the party and you brought 9 more. How many cakes were brought to the party?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,10,9{SPACE},1,9{SPACE},9938,215725,Referent,7,7,Subtraction,QuestionProc,"You had 12 stickers and you gave some to Gareth. You then had 3 stickers, how many did you give away?",First,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,9,7{SPACE},1,7{SPACE},9741,205759,Referent,8,8,Subtraction,QuestionProc,You had 9 grapes but Zahra took 2. How many grapes do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,5,5{SPACE},1,5{SPACE},24423,167099,Referent,9,9,Subtraction,QuestionProc,You have 13 toys. Shaun has 8 fewer toys than you. How many does Shaun have?,First,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,18,3{SPACE},1,3{SPACE},8970,390774,Referent,10,10,Subtraction,QuestionProc,"Abbie had 9 pictures and she gave some to you. She then had 6 pictures, how many did she give to you?",NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,8,3{SPACE},1,3{SPACE},10149,195988,Referent,11,11,Subtraction,QuestionProc,Ross had 11 cartons but you took 8 of them. How many cartons does Ross have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,12,9{SPACE},1,9{SPACE},84211,311878,Referent,12,12,Subtraction,QuestionProc,Catherine has 15 bags. You have 6 fewer bags than Catherine. How many bags do you have?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,19,12{SPACE},1,12{SPACE},9029,399831,Referent,13,13,Addition,QuestionProc,Sam has 3 stickers and Jack has 9 stickers. How many do they have altogether?,First,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,17,9{SPACE},1,9{SPACE},10349,381775,Referent,14,14,Addition,QuestionProc,Sam has 2 grapes and Rachel gave him 7 more. How many grapes does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,11,13{SPACE},1,13{SPACE},11886,227639,Referent,15,15,Addition,QuestionProc,"Sam brought 8 toys to school, and Joe brought 5 more. How many toys were brought altogether? ",First,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,6,9{SPACE},1,9{SPACE},8337,175465,Referent,16,16,Addition,QuestionProc,Eva has 6 pictures and Sam has 3 pictures. How many pictures do they have altogether?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,1,11{SPACE},1,11{SPACE},14103,79031,Referent,17,17,Addition,QuestionProc,Nathan has 8 cartoons and Sam gave him 3 more. How many cartoons does Nathan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,22,15{SPACE},1,15{SPACE},21752,440200,Referent,18,18,Addition,QuestionProc,"Rose bought 6 bags to the trip, and Sam bought 9 more. How many bags were bought for the trip?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,3,9{SPACE},1,9{SPACE},27265,132187,Referent,19,19,Subtraction,QuestionProc,"Sam had 13 apples. He gave some apples to Angus, and had 4 left. How many apples did he give away?",First,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,24,2{SPACE},1,2{SPACE},14703,468956,Referent,20,20,Subtraction,QuestionProc,Sam had 10 pencils but Jessica took 8 of them. How many pencils does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,14,4{SPACE},1,4{SPACE},7584,333519,Referent,21,21,Subtraction,QuestionProc,Sam has 7 games. Murray has 3 fewer games than Sam. How many games does Murray have?,First,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,2,6{SPACE},NA,6{SPACE},NA,104895,Referent,22,22,Subtraction,QuestionProc,Ashleigh had 13 sweets. She gave some to you and then had 7 sweets left. How many sweets did she give away?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,16,4{SPACE},1,4{SPACE},27145,371398,Referent,23,23,Subtraction,QuestionProc,Ethan had 12 stickers but Ethan took 8 of them. How many stickers does Ethan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,23,9{SPACE},1,9{SPACE},13996,454225,Referent,24,24,Subtraction,QuestionProc,Fiona has 11 cakes and Sam has 2 fewer cakes than Fiona. How many cakes does Sam have? ,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,11,14{SPACE},1,14{SPACE},18885,660112,Object,1,25,Addition,QuestionProc1,You have 8 apples and also have 6 bananas. How many pieces of fruit do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,17,6{SPACE},1,6{SPACE},8016,765048,Object,2,26,Addition,QuestionProc1,"You had 4 pencils, then you got 2 notepads. How many things do you have now?",First,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,20,12{SPACE},1,12{SPACE},18519,800891,Object,3,27,Addition,QuestionProc1,You bought 5 games and 7 songs for the journey. How many things did you buy for the journey?,First,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,2,10{SPACE},1,10{SPACE},8639,511614,Object,4,28,Addition,QuestionProc1,Altogether you have 3 sweets and 7 doughnuts. How many snacks do you have?,NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,13,8{SPACE},1,8{SPACE},7566,689793,Object,5,29,Addition,QuestionProc1,"At the competition, you won 6 stickers and 2 medals. How many prizes did you win altogether? ",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,4,10{SPACE},1,10{SPACE},9615,534939,Object,6,30,Addition,QuestionProc1,"For the party, you bought 6 cakes and 4 cookies. How many snacks did you buy altogether?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,3,5{SPACE},1,5{SPACE},13653,525296,Object,7,31,Subtraction,QuestionProc1,"You had 8 stickers and cards, but gave 3 away. How many items did you have left?",First,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,14,4{SPACE},1,4{SPACE},14659,704480,Object,8,32,Subtraction,QuestionProc1,"You had 9 fruits altogether, a mix of grapes and oranges. If 5 were grapes, how many were oranges?",First,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,7,7{SPACE},1,7{SPACE},18121,576588,Object,9,33,Subtraction,QuestionProc1,You have 11 toys. You have 4 fewer books than toys. How many books do you have?,First,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,10,9{SPACE},0,23{SPACE},37618,641198,Object,10,34,Subtraction,QuestionProc1,"From the store, you bought 14 pictures and puzzles, but gave away 5. How many items did you have left?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,22,8{SPACE},0,23{SPACE},22495,832863,Object,11,35,Subtraction,QuestionProc1,"For drinks, you have a mix of 15 cartons and bottles. If 7 are cartons, how many are bottles?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,23,5{SPACE},1,5{SPACE},15241,848132,Object,12,36,Subtraction,QuestionProc1,"For the collection, you have 11 bags. You have 6 fewer boxes than bags. How many boxes do you have?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,1,8{SPACE},1,8{SPACE},11614,502946,Object,13,37,Addition,QuestionProc1,Sam has 3 stickers and also has 5 cards. How many items does he have altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,8,9{SPACE},1,9{SPACE},8826,585443,Object,14,38,Addition,QuestionProc1,Sam had 5 grapes then he was given 4 oranges. How many pieces of fruit does he have now?,First,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,18,11{SPACE},1,11{SPACE},8717,773793,Object,15,39,Addition,QuestionProc1,Sam took 4 toys and 7 books to the sleepover. How many things did he take to the sleepover altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,24,14{SPACE},1,14{SPACE},11927,860087,Object,16,40,Addition,QuestionProc1,"Altogether, Sam has 5 pictures and 9 puzzles. How many items does he have?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,9,15{SPACE},1,15{SPACE},18081,603552,Object,17,41,Addition,QuestionProc1,"First Sam had 7 cartons, then he was given 8 bottles. How many drinks does he have now?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,16,11{SPACE},1,11{SPACE},15645,757004,Object,18,42,Addition,QuestionProc1,"For the collection, Sam brought 5 bags and 6 boxes. How many items did he bring altogether?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,6,6{SPACE},1,6{SPACE},10589,558440,Object,19,43,Subtraction,QuestionProc1,Sam had 14 apples and bananas but gave 8 away. How many pieces of fruit did he have left?,First,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,21,2{SPACE},1,2{SPACE},9419,810339,Object,20,44,Subtraction,QuestionProc1,"Sam's 6-item stationery pack included both pencils and notepads. If 4 were pencils, how many were notepads?",First,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,12,7{SPACE},1,7{SPACE},22060,682200,Object,21,45,Subtraction,QuestionProc1,Sam has 12 games. He has 5 fewer songs than games. How many songs does he have?,First,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,5,7{SPACE},0,17{SPACE},12853,547821,Object,22,46,Subtraction,QuestionProc1,"From the bakery, Sam bought 10 sweets and doughnuts, but gave 3 away. How many did he have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,15,2{SPACE},0,10{SPACE},36823,741331,Object,23,47,Subtraction,QuestionProc1,"At the competition, Sam won 8 stickers and medals. If 6 were stickers, how many were medals?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,44,85,7,19,6{SPACE},1,6{SPACE},8523,782344,Object,24,48,Subtraction,QuestionProc1,"For the party, Sam bought 10 cakes. He bought 4 fewer cookies than cakes. How many cookies did he buy? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,7,13{SPACE},1,13{SPACE},19312,869192,Referent,1,1,Addition,QuestionProc,You have 4 apples and John has 9 apples. How many apples are there altogether?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,14,10{SPACE},1,10{SPACE},9238,1018290,Referent,2,2,Addition,QuestionProc,You had 8 pencils and Sarah gave you 2 more. How many pencils do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,17,7{SPACE},0,{SPACE},1532,1054816,Referent,3,3,Addition,QuestionProc,You brought 3 games to the sleepover and Chris brought 4. How many games were brought to the sleepover altogether? ,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,16,13{SPACE},1,13{SPACE},18373,1053255,Referent,4,4,Addition,QuestionProc,Anna has 7 sweets and you have 6 sweets. How many sweets are there altogether?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,6,12{SPACE},0,4{SPACE},15122,849852,Referent,5,5,Addition,QuestionProc,David has 8 stickers and you gave him 4 more stickers. How many stickers does David have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,12,11{SPACE},1,11{SPACE},15512,988994,Referent,6,6,Addition,QuestionProc,Beth brought 2 cakes to the party and you brought 9 more. How many cakes were brought to the party?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,2,9{SPACE},1,9{SPACE},32644,772268,Referent,7,7,Subtraction,QuestionProc,"You had 12 stickers but you gave some to Gareth. If you then had 3 stickers, how many did you give away?",First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,4,7{SPACE},1,5{SPACE},14657,812457,Referent,8,8,Subtraction,QuestionProc,You had 7 grapes but Zahra took 2. How many grapes do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,22,5{SPACE},1,5{SPACE},31369,1166982,Referent,9,9,Subtraction,QuestionProc,You have 13 toys. Shaun has 8 fewer toys than you. How many does Shaun have?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,10,3{SPACE},1,3{SPACE},21200,956635,Referent,10,10,Subtraction,QuestionProc,"Abbie had 9 pictures but she gave some to you. She then had 6 pictures, how many did she give to you?",NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,8,3{SPACE},1,3{SPACE},42709,911930,Referent,11,11,Subtraction,QuestionProc,Ross had 11 cartons. You took 8 of them. How many cartons does Ross have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,1,9{SPACE},1,9{SPACE},23964,739596,Referent,12,12,Subtraction,QuestionProc,Catherine has 15 bags. You have 6 fewer bags than Catherine. How many bags do you have?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,9,12{SPACE},1,12{SPACE},23447,935405,Referent,13,13,Addition,QuestionProc,Sam has 3 stickers and Jack has 9 stickers. How many stickers do they have altogether?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,3,9{SPACE},0,5{SPACE},25476,797773,Referent,14,14,Addition,QuestionProc,Sam had 2 grapes and Rachel gave her 7 more. How many grapes does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,21,13{SPACE},1,13{SPACE},14238,1135584,Referent,15,15,Addition,QuestionProc,"Sam brought 8 toys to school, and Joe brought 5 more. How many toys were brought altogether? ",First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,24,9{SPACE},1,9{SPACE},10195,1199921,Referent,16,16,Addition,QuestionProc,Eva has 6 pictures and Sam has 3 pictures. How many pictures do they have altogether?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,5,11{SPACE},1,11{SPACE},22216,834701,Referent,17,17,Addition,QuestionProc,Nathan has 8 cartoons and Sam gave him 3 more. How many cartoons does Nathan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,15,15{SPACE},1,15{SPACE},16535,1034854,Referent,18,18,Addition,QuestionProc,"Rose bought 6 bags for the trip, and Sam bought 9 more. How many bags did they buy altogether?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,18,9{SPACE},1,9{SPACE},27582,1082426,Referent,19,19,Subtraction,QuestionProc,"Sam had 13 apples. She gave some apples to Angus, and had 4 left. How many apples did she give away?",First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,13,2{SPACE},0,18{SPACE},20002,1009024,Referent,20,20,Subtraction,QuestionProc,Sam had 10 pencils but Jessica took 8 of them. How many pencils does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,11,4{SPACE},0,10{SPACE},16790,973453,Referent,21,21,Subtraction,QuestionProc,Sam has 7 games. Murray has 3 fewer games than Sam. How many games does Murray have?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,19,6{SPACE},1,6{SPACE},24820,1107273,Referent,22,22,Subtraction,QuestionProc,"Ashleigh had 13 sweets. She gave some to Sam, then had 7 sweets left. How many sweets did she give away?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,23,4{SPACE},1,4{SPACE},22686,1189697,Referent,23,23,Subtraction,QuestionProc,Ethan had 12 stickers but Sam took 8 of them. How many stickers does Ethan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,20,9{SPACE},0,13{SPACE},14016,1121318,Referent,24,24,Subtraction,QuestionProc,Fiona has 11 cakes and Sam has 2 fewer cakes than Fiona. How many cakes does Sam have? ,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,24,14{SPACE},1,14{SPACE},28987,609747,Object,1,25,Addition,QuestionProc1,You have 8 apples and also have 6 bananas. How many pieces of fruit do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,1,6{SPACE},1,6{SPACE},11174,83769,Object,2,26,Addition,QuestionProc1,"You had 4 pencils, then you got 2 notepads. How many things do you have now?",First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,14,12{SPACE},1,12{SPACE},34570,390336,Object,3,27,Addition,QuestionProc1,You bought 5 games and 7 songs for the journey. How many things did you buy for the journey?,First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,23,10{SPACE},1,10{SPACE},15731,580732,Object,4,28,Addition,QuestionProc1,Altogether you have 3 sweets and 7 doughnuts. How many snacks do you have?,NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,4,8{SPACE},1,8{SPACE},13356,157173,Object,5,29,Addition,QuestionProc1,"At the competition, you won 6 stickers and 2 medals. How many prizes did you win altogether? ",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,9,10{SPACE},1,10{SPACE},13561,251609,Object,6,30,Addition,QuestionProc1,"For the party, you bought 6 cakes and 4 cookies. How many snacks did you buy altogether?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,8,5{SPACE},1,5{SPACE},8219,238019,Object,7,31,Subtraction,QuestionProc1,"You had 8 stickers and cards, but gave 3 away. How many items did you have left?",First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,22,4{SPACE},1,4{SPACE},27596,564972,Object,8,32,Subtraction,QuestionProc1,"You had 9 fruits altogether, a mix of grapes and oranges. If 5 were grapes, how many were oranges?",First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,18,7{SPACE},1,7{SPACE},19812,483719,Object,9,33,Subtraction,QuestionProc1,You have 11 toys. You have 4 fewer books than toys. How many books do you have?,First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,13,9{SPACE},1,9{SPACE},14894,355738,Object,10,34,Subtraction,QuestionProc1,"From the store, you bought 14 pictures and puzzles, but gave away 5. How many items did you have left?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,15,8{SPACE},1,8{SPACE},32409,422773,Object,11,35,Subtraction,QuestionProc1,"For drinks, you have a mix of 15 cartons and bottles. If 7 are cartons, how many are bottles?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,19,5{SPACE},1,5{SPACE},17798,501546,Object,12,36,Subtraction,QuestionProc1,"For the collection, you have 11 bags. You have 6 fewer boxes than bags. How many boxes do you have?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,21,8{SPACE},1,8{SPACE},20728,537346,Object,13,37,Addition,QuestionProc1,Sam has 3 stickers and also has 5 cards. How many items does she have altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,20,9{SPACE},1,9{SPACE},15013,516590,Object,14,38,Addition,QuestionProc1,Sam had 5 grapes then she was given 4 oranges. How many pieces of fruit does she have now?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,45,96,8,2,11{SPACE},0,10{SPACE},15561,99359,Object,15,39,Addition,QuestionProc1,Sam took 4 toys and 7 books to the sleepover. How many things did she take to the sleepover altogether?,First,Other,MultiObjQuestions
